"id","name","lat","lng","url"
"38706","大谷モータープール","34.613064","135.595011","https://btimes.jp/osaka/park/38706/"
"30645","ティーズカレッジ近畿大学前駐車場","34.64062","135.589784","https://btimes.jp/osaka/park/30645/"
"48679","マンスリー八尾植松町駐車場","34.612885","135.599125","https://btimes.jp/osaka/park/48679/"
"46253","OPH長瀬さくらテラス駐車場","34.644114","135.588644","https://btimes.jp/osaka/park/46253/"
"58216","マンスリー舎利寺","34.644299","135.542128","https://btimes.jp/osaka/park/58216/"
"31721","鷹合団地　南側屋外駐車場","34.606401","135.530984","https://btimes.jp/osaka/park/31721/"
"3176","近大前第４駐車場","34.649172","135.588065","https://btimes.jp/osaka/park/3176/"
"31677","山坂団地　北側駐車場","34.612431","135.523385","https://btimes.jp/osaka/park/31677/"
"31678","山坂団地　東側駐車場","34.612442","135.523373","https://btimes.jp/osaka/park/31678/"
"55007","岸田モータープール","34.649658","135.594744","https://btimes.jp/osaka/park/55007/"
"33053","昭和町4丁目3駐車場","34.622833","135.520303","https://btimes.jp/osaka/park/33053/"
"52841","生野西4-13-18駐車場","34.644497","135.529475","https://btimes.jp/osaka/park/52841/"
"3308","文の里第２駐車場","34.632505","135.521674","https://btimes.jp/osaka/park/3308/"
"60579","中小阪2丁目（弥栄神社西側）駐車場","34.655489","135.588808","https://btimes.jp/osaka/park/60579/"
"51236","シャープ労働組合会館駐車場","34.613365","135.518448","https://btimes.jp/osaka/park/51236/"
"51237","シャープ労働組合会館駐車場","34.613365","135.518448","https://btimes.jp/osaka/park/51237/"
"31693","ＯＰＨ山本駐車場","34.622583","135.613618","https://btimes.jp/osaka/park/31693/"
"46848","ビレッジハウス老原駐車場","34.598667","135.604855","https://btimes.jp/osaka/park/46848/"
"2114","旭ケ丘4-23フェリス旭ヶ丘駐車場","34.628946","135.613499","https://btimes.jp/osaka/park/2114/"
"2115","旭ケ丘4-23フェリス旭ヶ丘駐車場","34.628946","135.613499","https://btimes.jp/osaka/park/2115/"
"42158","東長居団地駐車場","34.604852","135.520753","https://btimes.jp/osaka/park/42158/"
"39372","KSパーク旭ヶ丘駐車場","34.629741","135.614552","https://btimes.jp/osaka/park/39372/"
"39371","KSパーク旭ヶ丘駐車場","34.630351","135.614556","https://btimes.jp/osaka/park/39371/"
"46849","ビレッジハウス青山駐車場","34.617066","135.616692","https://btimes.jp/osaka/park/46849/"
"46850","ビレッジハウス青山駐車場","34.616781","135.616689","https://btimes.jp/osaka/park/46850/"
"31662","西田辺団地　1号棟北側駐車場","34.614793","135.512384","https://btimes.jp/osaka/park/31662/"
"31720","西田辺団地　2号棟西側駐車場","34.613956","135.512216","https://btimes.jp/osaka/park/31720/"
"59594","ＵＲサンヴァリエ西田辺駐車場","34.615639","135.511888","https://btimes.jp/osaka/park/59594/"
"45756","ダイアモンド富士鶴橋駐車場","34.661136","135.533928","https://btimes.jp/osaka/park/45756/"
"53839","八尾市山本町2-3駐車場","34.62675","135.623169","https://btimes.jp/osaka/park/53839/"
"1831","我孫子町第1駐車場","34.602112","135.511706","https://btimes.jp/osaka/park/1831/"
"1832","我孫子町第2駐車場","34.601702","135.511406","https://btimes.jp/osaka/park/1832/"
"1673","山本町北駐車場","34.643901","135.619748","https://btimes.jp/osaka/park/1673/"
"44860","生玉町6-3駐車場","34.661465","135.517271","https://btimes.jp/osaka/park/44860/"
"45937","マンスリー生玉町第２駐車場","34.661389","135.51716","https://btimes.jp/osaka/park/45937/"
"49498","岩田町5丁目駐車場","34.665549","135.608607","https://btimes.jp/osaka/park/49498/"
"50613","藤田ガレージ (河内花園駅前)駐車場","34.658257","135.620502","https://btimes.jp/osaka/park/50613/"
"31137","トラストパークまいどパーキング難波千日前","34.661071","135.50819","https://btimes.jp/osaka/park/31137/"
"31676","ＯＰＨ杉本町駐車場","34.58987","135.501549","https://btimes.jp/osaka/park/31676/"
"31119","なんばグランド花月ビル駐車場","34.661827","135.506856","https://btimes.jp/osaka/park/31119/"
"40859","なんばグランド花月ビル駐車場","34.661827","135.506856","https://btimes.jp/osaka/park/40859/"
"40860","なんばグランド花月ビル駐車場","34.661827","135.506856","https://btimes.jp/osaka/park/40860/"
"8079","エスカールなんば駐車場","34.663547","135.504985","https://btimes.jp/osaka/park/8079/"
"43560","中野２丁目６ー１８駐車場","34.619415","135.543346","https://btimes.jp/osaka/park/43560/"
"685","久宝寺駅前第２駐車場","34.620018","135.588064","https://btimes.jp/osaka/park/685/"
"31704","衣摺団地駐車場","34.639713","135.579816","https://btimes.jp/osaka/park/31704/"
"50458","FK杭全6丁目Y駐車場","34.632661","135.541974","https://btimes.jp/osaka/park/50458/"
"32993","メゾンド針中野駐車場","34.613702","135.539826","https://btimes.jp/osaka/park/32993/"
"32261","メゾンアルベールミキ駐車場","34.639499","135.543519","https://btimes.jp/osaka/park/32261/"
"32279","メゾンアルベールミキ駐車場","34.639499","135.543519","https://btimes.jp/osaka/park/32279/"
"39366","田島駐車場","34.645407","135.544644","https://btimes.jp/osaka/park/39366/"
"39367","田島駐車場","34.645407","135.544644","https://btimes.jp/osaka/park/39367/"
"25652","エトワール宮町駐車場","34.629666","135.599343","https://btimes.jp/osaka/park/25652/"
"27901","東田辺２丁目駐車場","34.617515","135.53029","https://btimes.jp/osaka/park/27901/"
"48184","タイムズ八尾宮町月極駐車場","34.628876","135.600825","https://btimes.jp/osaka/park/48184/"
"35943","アコード鷹合駐車場","34.607578","135.532532","https://btimes.jp/osaka/park/35943/"
"35955","フォレスタ長居駐車場","34.606159","135.532706","https://btimes.jp/osaka/park/35955/"
"55151","タイムズマンスリー生野東第２駐車場","34.645096","135.534868","https://btimes.jp/osaka/park/55151/"
"27284","俊徳道駅前駐車場","34.655178","135.575795","https://btimes.jp/osaka/park/27284/"
"47868","タイムズ光町第３月極駐車場","34.630031","135.606487","https://btimes.jp/osaka/park/47868/"
"646","光町駐車場","34.626959","135.608908","https://btimes.jp/osaka/park/646/"
"49461","シャーメゾン・アプロディール駐車場","34.642439","135.527444","https://btimes.jp/osaka/park/49461/"
"1829","天王寺第１駐車場","34.640786","135.525809","https://btimes.jp/osaka/park/1829/"
"58827","FK-Luxe布施駅前駐車場第１","34.661281","135.562006","https://btimes.jp/osaka/park/58827/"
"58826","FK-Luxe布施駅前駐車場２","34.661337","135.561866","https://btimes.jp/osaka/park/58826/"
"25650","サーシアム駐車場","34.587307","135.540089","https://btimes.jp/osaka/park/25650/"
"27897","足代北第１０駐車場","34.662779","135.563335","https://btimes.jp/osaka/park/27897/"
"27902","足代北第１１駐車場","34.662793","135.563333","https://btimes.jp/osaka/park/27902/"
"52395","マイタム文の里駐車場","34.634916","135.518052","https://btimes.jp/osaka/park/52395/"
"27889","天美西第２駐車場","34.590022","135.532508","https://btimes.jp/osaka/park/27889/"
"45861","Casa　Parking","34.66137","135.544619","https://btimes.jp/osaka/park/45861/"
